sofifa_id,short_name,height_cm,nationality,club,overall,player_positions
221875,Son Jun Ho,178,Korea Republic,Jeonbuk Hyundai Motors,71,"CM, CDM"
223458,R. Mirzov,179,Russia,Spartak Moscow,71,"LM, LW"
224348,L. Hoyos,183,Argentina,Vélez Sarsfield,71,GK
224461,W. Montoya,175,Argentina,Racing Club,71,"RM, CM"
227230,Eber Bessa,166,Brazil,Vitória de Setúbal,71,"CAM, CM, RW"
227235,K. Kerschbaumer,180,Austria,FC Ingolstadt 04,71,"CM, CDM, LM"
229469,J. Meneses,163,Chile,Club León,71,"LM, RM"
232884,S. Doi,172,Japan,Kashima Antlers,71,"ST, LM, RM"
233647,Neris,192,Brazil,Boavista FC,71,CB
234762,Alberto Benito,176,Spain,Albacete BP,71,RB
235226,Ângelo Neto,181,Brazil,Al Fayha,71,CM
235320,B. Johnsen,195,Norway,AZ Alkmaar,71,ST
239116,C. Ganea,176,Romania,Athletic Club de Bilbao,71,LB
240309,Y. Makarenko,184,Ukraine,RSC Anderlecht,71,"CDM, CM, LB"
243000,N. Bancu,178,Romania,Universitatea Craiova,71,"LB, LM"
247072,K. Eissa,178,United Arab Emirates,Al Ain FC,71,GK
247131,A. Espino,172,Uruguay,Cádiz CF,71,LB
16097,N. Rimando,178,United States,Real Salt Lake,71,GK
16254,T. Howard,191,United States,Colorado Rapids,71,GK
32740,J. Wiland,188,Sweden,Hammarby IF,71,GK
49161,O. Deschacht,183,Belgium,SV Zulte-Waregem,71,"CB, LB"
49674,I. de Camargo,187,Belgium,KV Mechelen,71,ST
49756,J. Poulsen,181,Denmark,FC Midtjylland,71,CM
124337,A. Turan,186,Turkey,Atiker Konyaspor,71,CB
133249,E. Hallfreðsson,186,Iceland,Udinese,71,"CM, CDM"
135190,M. Liendl,176,Austria,Wolfsberger AC,71,"CM, CAM, CDM"
138798,G. Lux,185,Argentina,River Plate,71,GK
139274,B. Cesar,191,Slovenia,Chievo Verona,71,CB
139727,F. Boeckx,181,Belgium,RSC Anderlecht,71,GK
139799,S. Silva,186,Uruguay,Argentinos Juniors,71,ST
140498,D. Marshall,190,Scotland,Wigan Athletic,71,GK
142720,C. Araujo,172,Argentina,Club Atlético Huracán,71,"RB, LB"
142822,J. Gutiérrez,184,Argentina,Club Atlético Banfield,71,"CM, LM, RB"
143809,M. Demir,180,Turkey,Medipol Başakşehir FK,71,"ST, CAM"
144200,E. Albayrak,179,Turkey,Júbilo Iwata,71,"LB, LM"
145889,Tito,175,Spain,Rayo Vallecano,71,"RB, LB, RWB"
145996,Seoane,176,Spain,CD Lugo,71,"CDM, CM"
146487,Susaeta,178,Spain,Albacete BP,71,"RM, CM, LM"
149587,M. Stefani,180,Italy,Pordenone,71,CB
150415,M. Caligiuri,180,Germany,SpVgg Greuther Fürth,71,"CB, RB"
150594,J. Perbet,184,France,Sporting de Charleroi,71,ST
152567,A. Tettey,180,Norway,Norwich City,71,CDM
155429,A. Mureșan,189,Romania,CFR Cluj,71,CB
156221,C. Săpunaru,187,Romania,Denizlispor,71,"CB, CDM"
156437,P. Pentke,191,Germany,TSG 1899 Hoffenheim,71,GK
156975,C. Berra,191,Scotland,Heart of Midlothian,71,CB
157503,A. Song,185,Cameroon,FC Sion,71,"CDM, CM"
157703,U. Hünemeier,189,Germany,SC Paderborn 07,71,CB
158540,C. Campestrini,181,Argentina,CD Everton de Viña del Mar,71,GK
158657,T. Kessler,197,Germany,1. FC Köln,71,GK
160766,J. Ménez,183,France,Club América,71,"ST, LW, CAM"
161636,N. Ortigoza,180,Paraguay,Rosario Central,71,"CDM, CM"
161703,E. Culio,176,Argentina,CFR Cluj,71,CM
162328,R. Pasveer,188,Netherlands,Vitesse,71,GK
162926,P. Gallagher,185,Scotland,Preston North End,71,"CM, CDM"
163156,R. Keogh,188,Republic of Ireland,Derby County,71,CB
163186,G. Gillet,186,Belgium,Racing Club de Lens,71,"CDM, CM"
163340,D. Graham,183,England,Blackburn Rovers,71,ST
164478,C. Obasi,188,Nigeria,AIK,71,ST
164853,A. Federici,188,Australia,Stoke City,71,GK
165449,G. Dicker,183,Republic of Ireland,Kilmarnock,71,"CDM, CM"
165517,F. Gago,177,Argentina,Vélez Sarsfield,71,"CM, CDM"
167524,J. Torres Nilo,180,Mexico,Tigres U.A.N.L.,71,"LB, CB"
167706,N. Bendtner,193,Denmark,Rosenborg BK,71,ST
168317,H. Goitom,189,Eritrea,AIK,71,ST
168379,Carmona,177,Spain,Real Sporting de Gijón,71,"RM, LM"
169343,M. Madl,182,Austria,FK Austria Wien,71,CB
169808,U. Emanuelson,176,Netherlands,FC Utrecht,71,"CM, CDM, LW"
172696,M. Ardemagni,185,Italy,Ascoli,71,ST
172786,M. Mancosu,180,Italy,Lecce,71,"CAM, CM"
173147,D. Dessena,183,Italy,Brescia,71,"CM, CDM"
173155,A. Barillà,180,Italy,Parma,71,"CM, CDM"
175589,Feng Xiaoting,187,China PR,Guangzhou Evergrande Taobao FC,71,CB
175934,K. Steppe,184,Belgium,Sint-Truidense VV,71,GK
176062,S. Kljestan,185,United States,Orlando City SC,71,"CAM, CM"
176389,Jung Sung Ryong,191,Korea Republic,Kawasaki Frontale,71,GK
177273,J. Domínguez,175,Mexico,Cruz Azul,71,"CB, RB"
177481,L. Baal,176,France,Stade Brestois 29,71,LB
177528,A. Matri,183,Italy,Sassuolo,71,ST
177571,T. Derijck,186,Belgium,KAA Gent,71,CB
177621,F. Rodríguez,184,Mexico,Atlético de San Luis,71,GK
178042,A. Costa,182,Italy,Benevento,71,CB
178152,R. Faty,192,Senegal,MKE Ankaragücü,71,CDM
178283,R. Boffin,196,Belgium,Antalyaspor,71,GK
178417,C. Mulgrew,191,Scotland,Wigan Athletic,71,CB
178566,J. García,182,Argentina,Racing Club,71,GK
179811,B. Capon,181,Belgium,KV Oostende,71,"RB, RM, RWB"
180250,William,175,Brazil,Deportivo Toluca,71,"CM, LM"
180635,T. Elphick,187,England,Huddersfield Town,71,CB
181205,A. Hloušek,188,Czech Republic,Viktoria Plzeň,71,"LB, LM"
181349,A. Gerndt,185,Sweden,FC Lugano,71,"ST, CAM"
181371,Léo Silva,181,Brazil,Kashima Antlers,71,"CM, CDM"
181681,S. Williams,185,Republic of Ireland,Millwall,71,"CDM, CM"
182043,Zeng Cheng,191,China PR,Guangzhou Evergrande Taobao FC,71,GK
182087,Denis,188,Brazil,Gil Vicente FC,71,GK
182091,K. Barbarouses,171,New Zealand,Sydney FC,71,"ST, RW"
182178,G. Berardi,179,Switzerland,Leeds United,71,"CB, RB, LB"
182440,R. Kruse,179,Australia,Melbourne Victory,71,"RW, LW"
182713,M. Mavraj,189,Albania,SpVgg Greuther Fürth,71,CB
183288,Y. Benalouane,185,Tunisia,Nottingham Forest,71,CB
183315,D. González,192,Colombia,Independiente Medellín,71,GK
183453,P. Oniangué,190,Congo,Stade Malherbe Caen,71,"CDM, CM"
183518,Rui Fonte,181,Portugal,Fulham,71,ST
183671,E. Terranova,185,Italy,US Cremonese,71,CB
183706,M. Waghorn,178,England,Derby County,71,"ST, RM"
183893,C. Yacob,181,Argentina,Nottingham Forest,71,"CDM, CM"
183921,J. Faussurier,173,France,Stade Brestois 29,71,"RM, RW"
184035,B. Angulo,174,Colombia,Puebla FC,71,"LB, LWB"
184154,N. De Pauw,181,Belgium,Çaykur Rizespor,71,"RM, CAM, CF"
184337,Go Yo Han,170,Korea Republic,FC Seoul,71,"CM, RM"
184518,O. Şişmanoğlu,186,Germany,Yeni Malatyaspor,71,"ST, CAM, RW"
184624,J. Rhodes,185,Scotland,Sheffield Wednesday,71,ST
184990,Antoñito,174,Spain,Real Valladolid CF,71,"RB, RM"
185405,D. Kuciak,194,Slovakia,Lechia Gdańsk,71,GK
186355,E. Conde,187,Uruguay,Club Atlético Banfield,71,GK
186452,S. de Jong,185,Netherlands,Ajax,71,"CAM, CM, ST"
186524,F. Đorđević,186,Serbia,Chievo Verona,71,ST
186672,G. Cameron,191,United States,Queens Park Rangers,71,"CDM, CB"
186680,Raúl Fernández,195,Spain,UD Las Palmas,71,GK
186887,A. Jansen,186,Netherlands,FC Emmen,71,"ST, LM"
187013,O. Alanís,183,Mexico,Guadalajara,71,CB
187205,L. Fuentes,172,Mexico,Club Tijuana,71,LB
188038,O. Čelůstka,186,Czech Republic,Antalyaspor,71,"CB, LB, RB"
188058,A. Kravets,189,Ukraine,Kayserispor,71,"ST, CAM"
188094,J. McLaughlin,188,Scotland,Sunderland,71,GK
188107,A. Diomande,180,Norway,Los Angeles FC,71,"ST, LM"
188168,G. Friend,188,England,Middlesbrough,71,"LWB, LB, CB"
188234,Felipe,193,Brazil,Hannover 96,71,CB
188540,R. van La Parra,181,Netherlands,Huddersfield Town,71,"LW, LM"
188782,M. Morrison,183,England,Reading,71,CB
188791,A. Costa,176,Argentina,Atlético Nacional,71,"CM, CAM, CDM"
189003,G. Belaud,177,France,Stade Brestois 29,71,RB
189061,S. Burchert,187,Germany,SpVgg Greuther Fürth,71,GK
189148,J. Murphy,178,Scotland,Rangers FC,71,"LW, LM"
189228,M. Caire,178,Argentina,Gimnasia y Esgrima La Plata,71,RB
189263,T. Torun,176,Turkey,Medipol Başakşehir FK,71,"RM, LM"
189288,G. Angella,189,Italy,Udinese,71,CB
189357,C. Toselli,183,Chile,Universidad Católica,71,GK
189369,G. Litteri,186,Italy,Cosenza,71,ST
189403,N. Baker,189,England,Bristol City,71,CB
189451,A. Nahuelpan,188,Argentina,Club Tijuana,71,ST
189514,H. Afful,168,Ghana,Columbus Crew SC,71,"RB, RWB"
189558,B. Salamon,196,Poland,SPAL,71,CB
189561,B. Koita,186,Guinea,Kasimpaşa SK,71,"ST, RM, LM"
189928,G. Scognamiglio,186,Italy,Pescara,71,CB
189938,M. van der Werff,186,Netherlands,FC Cincinnati,71,CB
190058,D. Sorgić,177,Serbia,AJ Auxerre,71,ST
190193,A. Tetteh,186,Ghana,Gazişehir Gaziantep F.K.,71,"CDM, CM"
190195,M. Samassa,198,Mali,Sivasspor,71,GK
190499,K. Laribi,175,Tunisia,Empoli,71,"CM, CF, CAM"
190528,J. Gol,182,Poland,Cracovia,71,CDM
190589,S. Hierländer,180,Austria,SK Sturm Graz,71,"RM, CM, LM"
190629,D. Villalva,159,Argentina,Tiburones Rojos de Veracruz,71,"RW, LM, RM"
190633,H. Dalsgaard,192,Denmark,Brentford,71,"RWB, RB"
191058,Camora,177,Portugal,CFR Cluj,71,LB
191566,Park Joo Ho,175,Korea Republic,Ulsan Hyundai FC,71,"CM, LB"
191688,Botía,189,Spain,Al Hilal,71,CB
191910,Kim Shin Wook,196,Korea Republic,Shanghai Greenland Shenhua FC,71,ST
192067,Júnior Dutra,188,Brazil,Shimizu S-Pulse,71,"ST, RM"
192091,Welinton,181,Brazil,Alanyaspor,71,CB
192122,Bóveda,180,Spain,Deportivo de La Coruña,71,"RB, CB"
192329,N. Obiora,186,Nigeria,Boavista FC,71,CDM
192370,M. Formica,178,Argentina,Newell's Old Boys,71,"CAM, ST, RM"
192476,Fontàs,185,Spain,Sporting Kansas City,71,CB
192608,M. Barthelmé,176,France,ESTAC Troyes,71,"CM, CAM, RM"
192636,David Simão,183,Portugal,AEK Athens,71,"CM, CDM"
192732,E. Prib,180,Russia,Hannover 96,71,"LM, LB, CM"
192824,W. Mesloub,181,Algeria,Racing Club de Lens,71,"CAM, CM"
192922,O. Jiménez,182,Mexico,Club América,71,GK
193147,A. Gonçalves,178,France,Stade Malherbe Caen,71,"CM, RM"
193169,C. Santos,184,Venezuela,Deportivo de La Coruña,71,ST
193185,S. Malone,189,England,Derby County,71,LB
193376,L. Nomenjanahary,177,Madagascar,Paris FC,71,"RM, RW"
193461,Fredy,170,Angola,Antalyaspor,71,"CAM, LM"
193549,S. Hutchinson,188,England,Millwall,71,CB
193602,M. Coronel,180,Argentina,Gimnasia y Esgrima La Plata,71,CB
193679,M. Correia,186,Portugal, SSV Jahn Regensburg,71,CB
193847,Osmar,192,Spain,FC Seoul,71,"CDM, CB, CM"
193942,J. Colback,177,England,Newcastle United,71,"CDM, CM"
194017,A. Weimann,178,Austria,Bristol City,71,"RM, ST"
194089,C. Moritz,186,Germany,Hamburger SV,71,"CM, CDM"
194753,L. Marrone,186,Italy,Hellas Verona,71,"CB, CDM"
194795,G. Jara,178,Chile,Estudiantes de La Plata,71,CB
194945,R. Varga,182,Hungary,Hungary,71,"RW, ST"
194956,Edgar Costa,177,Portugal,Clube Sport Marítimo,71,RM
195272,M. Faraoni,180,Italy,Hellas Verona,71,"RM, RB, CM"
196151,S. Motta,172,Colombia,La Equidad,71,"CDM, CAM, CM"
197238,I. Baldé,190,Senegal,Real Oviedo,71,ST
197300,A. El Said,175,Egypt,Egypt,71,"CAM, RM"
197777,J. Sala,181,Italy,Sampdoria,71,RB
197860,Ivo Pinto,184,Portugal,Dinamo Zagreb,71,RB
197937,P. Djilobodji,193,Senegal,Gazişehir Gaziantep F.K.,71,CB
198220,M. Bourabia,183,Morocco,Sassuolo,71,"CM, CDM, CAM"
198489,J. McClean,180,Republic of Ireland,Stoke City,71,"LW, LM, LB"
198611,N. Đurđić,184,Serbia,Hammarby IF,71,"ST, CAM"
198631,Rodri,175,Spain,Granada CF,71,ST
198914,J. Hochscheidt,180,Germany,FC Erzgebirge Aue,71,"CAM, CM, LM"
199131,A. Tinnerholm,176,Sweden,New York City FC,71,"RB, RWB"
199152,D. Lekić,193,Serbia,Cádiz CF,71,ST
199169,K. Mokotjo,175,South Africa,Brentford,71,"CM, CDM"
199236,Hong Chul,176,Korea Republic,Suwon Samsung Bluewings,71,"LB, LM"
199238,Yun Young Sun,185,Korea Republic,Ulsan Hyundai FC,71,CB
199282,A. Abrashi,170,Albania,SC Freiburg,71,"CDM, CM"
199301,Hwang Il Soo,173,Korea Republic,Ulsan Hyundai FC,71,"LW, RW"
199490,Joselu,174,Spain,Real Oviedo,71,ST
199563,B. Balaj,188,Albania,SK Sturm Graz,71,ST
199570,J. Sánchez,168,Mexico,Guadalajara,71,RB
199674,Jorge Teixeira,189,Portugal,Sint-Truidense VV,71,CB
199726,M. Torsiglieri,190,Argentina,Gimnasia y Esgrima La Plata,71,CB
199789,M. Yumlu,191,Turkey,Denizlispor,71,CB
199800,Z. Bergdich,178,Morocco,Denizlispor,71,LWB
199829,Timor,185,Spain,UD Las Palmas,71,"CM, CDM"
199909,P. Pervan,194,Austria,VfL Wolfsburg,71,GK
199960,J. Paterson,175,England,Derby County,71,"LM, CAM"
200672,Zhang Linpeng,186,China PR,Guangzhou Evergrande Taobao FC,71,"CB, RB"
200713,S. Aydoğdu,180,Turkey,Medipol Başakşehir FK,71,"CM, CDM, CAM"
201136,M. Colin,180,France,Birmingham City,71,"RWB, RB, LB"
201266,K. Kusk,180,Denmark,Aalborg BK,71,"RW, RM"
201515,Kike Márquez,176,Spain,Extremadura UD,71,"CAM, LM, ST"
201681,C. Quintero,189,Colombia,Atlético Bucaramanga,71,"RM, LM, CDM"
201698,M. Pátkai,173,Hungary,Hungary,71,"CDM, CM"
201883,Alejandro Rodríguez,183,Spain,Chievo Verona,71,ST
201966,A. Søderlund,187,Norway,Rosenborg BK,71,ST
201971,A. Ienaga,173,Japan,Kawasaki Frontale,71,"RM, CAM"
202069,J. Fernández,169,Argentina,Atlético Tucumán,71,"LM, LB"
202276,S. Zoller,179,Germany,VfL Bochum 1848,71,"ST, LM, RM"
202305,Lee Seung Gi,177,Korea Republic,Jeonbuk Hyundai Motors,71,"CM, RM, CAM"
202356,Z. Erdal,182,Turkey,Sivasspor,71,"LB, LM"
202491,T. Carroll,178,England,Swansea City,71,CM
202873,K. Müller,190,Germany,1. FC Heidenheim 1846,71,GK
203594,H. Kekana,176,South Africa,South Africa,71,CDM
204226,D. Lezcano,178,Paraguay,FC Juárez,71,ST
204280,Cristian Herrera,186,Spain,CD Lugo,71,"ST, CAM"
204401,Diogo Figueiras,170,Portugal,SC Braga,71,RB
204406,G. Achilier,179,Ecuador,Monarcas Morelia,71,CB
204450,P. Diamanka,182,Senegal,Girona FC,71,"CM, CDM"
204468,T. Weilandt,186,Germany,VfL Bochum 1848,71,"LM, RM, CAM"
204682,Rafael Lopes,185,Portugal,Cracovia,71,ST
204688,S. Schwab,183,Austria,SK Rapid Wien,71,"CM, CDM"
204771,R. Baca,170,Mexico,Cruz Azul,71,"CM, CDM"
205212,David Ferreiro,170,Spain,SD Huesca,71,LM
205340,Marcelo,178,Brazil,Chicago Fire,71,CB
205410,G. Espinoza,178,Chile,Universidad de Chile,71,"CM, CDM"
205598,André Sousa,181,Portugal,Os Belenenses,71,"CM, CAM"
205963,D. Texeira,182,Uruguay,Moreirense FC,71,ST
205983,D. Đoković,190,Croatia,CFR Cluj,71,"CM, CDM"
206006,E. Alioski,172,FYR Macedonia,Leeds United,71,"LB, LM, RM"
206042,J. Dezi,178,Italy,Empoli,71,CM
206147,M. Antonsson,184,Sweden,Malmö FF,71,ST
206272,C. Bălgrădean,187,Romania,FCSB (Steaua),71,GK
206435,A. Giannou,185,Australia,Australia,71,ST
207788,S. Ben Youssef,189,Tunisia,Kasimpaşa SK,71,CB
207858,D. Dwyer,175,United States,Orlando City SC,71,ST
208047,Kim In Seong,180,Korea Republic,Ulsan Hyundai FC,71,"RM, RW"
208099,I. Runje,192,Croatia,Jagiellonia Białystok,71,CB
208679,R. Himmelmann,187,Germany,FC St. Pauli,71,GK
208730,E. Valentini,182,Germany,1. FC Nürnberg,71,"RB, RM"
208835,Y. M'Changama,175,Comoros,Grenoble Foot 38,71,"CM, CAM"
209407,L. Lollo,180,Italy,Empoli,71,"CM, CF"
209819,E. Pačinda,175,Slovakia,Korona Kielce,71,LM
209888,C. Goodwin,180,Australia,Al Wehda,71,"LM, LW"
210118,Hélder Lopes,179,Portugal,AEK Athens,71,LB
210126,H. Kiyotake,172,Japan,Cerezo Osaka,71,"LM, CF, RM"
210129,G. Lovrencsics,177,Hungary,Hungary,71,"RB, RM"
210532,M. Abero,184,Uruguay,Patronato,71,"LB, LM"
210695,H. Aleesami,183,Norway,Amiens SC,71,"LB, LM"
211060,Elsinho,180,Brazil,Shimizu S-Pulse,71,"RB, RM"
211265,A. Rojas,176,Argentina,Atlético Tucumán,71,"CM, CDM, LM"
211327,M. Goicoechea,186,Uruguay,Toulouse Football Club,71,GK
211903,B. Kololli,184,Kosovo,FC Zürich,71,LM
212048,A. Chipciu,177,Romania,Romania,71,RM
212226,D. Nistor,172,Romania,Dinamo Bucureşti,71,"CM, CAM"
212519,R. Philippoteaux,170,France,Nîmes Olympique,71,"LM, LW"
212632,W. Dutoit,181,France,KV Oostende,71,GK
213106,R. Sigurjónsson,178,Iceland,Iceland,71,"CM, CDM"
213113,M. Cabrera,177,Uruguay,Deportivo Cali,71,"CDM, CM, CAM"
213718,B. Acosta,182,Costa Rica,SK Brann,71,CB
214006,Y. Candelo,172,Colombia,Atlético Nacional,71,"RM, CM"
214146,E. Perlaza,171,Colombia,Independiente Medellín,71,RB
214153,J. Pérez,178,Colombia,Millonarios FC,71,"ST, LM"
214379,A. Rodríguez,181,Colombia,Minnesota United FC,71,ST
214515,M. Piedrahita,175,Colombia,Junior FC,71,RB
214603,F. Díaz,169,Colombia,Alianza Petrolera,71,LB
214668,L. Barrera,179,Argentina,Clube Sport Marítimo,71,LM
214685,P. Rubio,174,Chile,CD Universidad de Concepción,71,"ST, LW"
214965,C. Riaño,177,Argentina,Rosario Central,71,ST
215111,G. Verón,178,Argentina,Club Atlético Aldosivi,71,"RM, LM, ST"
215309,L. Albertengo,187,Argentina,Newell's Old Boys,71,ST
216302,E. García,168,Mexico,Pachuca,71,LB
216530,P. Velázquez,190,Paraguay,Gimnasia y Esgrima La Plata,71,ST
216692,S. Torrico,183,Argentina,San Lorenzo de Almagro,71,GK
218747,C. Pinares,176,Chile,Universidad Católica,71,"CAM, CM, LM"
219641,Cristian López,185,Spain,Angers SCO,71,ST
219751,Alex Soares,177,Portugal,Moreirense FC,71,CM
222986,M. Morishige,183,Japan,FC Tokyo,71,CB
223065,G. Toledo,175,Argentina,Atlético Tucumán,71,RB
223136,Y. Erdoğan,171,Turkey,Kasimpaşa SK,71,"LM, RM"
223575,Rafael Costa,183,Brazil,Boavista FC,71,"CM, CAM"
224057,A. Farías,178,Argentina,CD Palestino,71,"CDM, CM"
224146,Jesús Imaz,179,Spain,Jagiellonia Białystok,71,"CAM, ST"
224317,J. Cabrera,167,Uruguay,Melbourne City FC,71,"RM, LM, RW"
224336,T. Romanczuk,186,Poland,Jagiellonia Białystok,71,CDM
224542,N. Leyes,181,Argentina,CD Antofagasta,71,"CDM, CM"
225145,R. Mphahlele,185,South Africa,Kaizer Chiefs,71,"RB, CB, RWB"
226419,F. Sambueza,170,Argentina,Independiente Santa Fe,71,"RM, CAM"
227232,F. Sotoca,187,France,Racing Club de Lens,71,"ST, RM"
227537,H. Veerman,201,Netherlands,FC St. Pauli,71,ST
228967,Edu Machado,175,Portugal,Boavista FC,71,RB
229209,J. Benítez,178,Argentina,Coquimbo Unido,71,LW
229694,Moon Seon Min,172,Korea Republic,Jeonbuk Hyundai Motors,71,"LW, LM, ST"
230181,Heitor Gesse,178,Brazil,Cruzeiro,71,LB
230188,Alam Araújo,178,Brazil,Grêmio,71,"LB, LM"
230235,Alex das Freitas,172,Brazil,CSA - AL,71,"CDM, CM"
230263,Adeilson Gesser,175,Brazil,Bahia,71,CAM
230266,Heltinho Melo,174,Brazil,Atlético Paranaense,71,"CAM, RB"
230275,Emerson Avintes,177,Brazil,Chapecoense,71,"CAM, RM"
230292,Eltildo Bessa,165,Brazil,Fortaleza,71,"ST, CF, LW"
230319,André Milazisco,188,Brazil,Atlético Paranaense,71,GK
230332,Wiliam Santinho,195,Brazil,Fluminense,71,GK
230335,Wagner Orsinho,176,Brazil,Fluminense,71,LB
230340,Luisinho Conradi,174,Brazil,Atlético Mineiro,71,LB
230358,Tramontinaldo,175,Brazil,Atlético Paranaense,71,"RB, RM"
230366,Silvosinho,177,Brazil,Santos,71,"RB, RM, RWB"
230367,Tony Muttinho,183,Brazil,Fortaleza,71,"RB, RWB, RM"
230383,Pombaxinho,191,Brazil,Goiás,71,CB
230387,Heitinho Zanon,187,Brazil,Bahia,71,"CB, LB"
230400,Allison Sireo,194,Brazil,CSA - AL,71,CB
230407,Miltisco Paulino,180,Brazil,Santos,71,CB
230459,Tiago Pombeira,173,Brazil,Atlético Mineiro,71,CAM
230486,Paulolettinho,181,Brazil,Fortaleza,71,"CAM, RM, RW"
230522,Nascimentardo,170,Brazil,Ceará Sporting Club,71,"CAM, CF"
230531,Saberto Botelho,182,Brazil,Atlético Paranaense,71,CDM
232512,Y. Kashiwa,168,Japan,Sanfrecce Hiroshima,71,"LM, CAM"
232608,H. Abe,170,Japan,Kawasaki Frontale,71,"CAM, ST, LM"
232692,G. Acosta,168,Argentina,Atlético Tucumán,71,"CM, RM"
232695,F. Sbuttoni,190,Argentina,Arsenal de Sarandí,71,CB
232860,K. Higashi,178,Japan,FC Tokyo,71,"LM, RM, CM"
233871,Júnior Morais,176,Brazil,Gazişehir Gaziantep F.K.,71,"LB, CDM"
233974,Nathael Silbeira,188,Brazil,Cruzeiro,71,GK
233977,Eduardo Fonseira,191,Brazil,Botafogo,71,GK
234488,M. Rygaard,179,Denmark,FC Nordsjælland,71,"CAM, CF, CM"
234514,O. El Hajjam,181,Morocco,ESTAC Troyes,71,RB
234670,Jorge Fellipe,195,Brazil,Damac FC,71,CB
234816,N. Gorosito,186,Argentina,Albacete BP,71,CB
234873,M. Pajač,185,Croatia,Cagliari,71,"LM, LB, CAM"
234980,Y. Shakhov,189,Ukraine,Lecce,71,"CM, CDM, CAM"
235317,J. Mosquera,186,Colombia,Deportivo Cali,71,"LM, LW"
235502,Luisinho,176,Brazil,Al Faisaly,71,"LM, RM, CAM"
235561,K. Fortuné,182,France,ESTAC Troyes,71,ST
236071,João Bardinho,177,Brazil,Botafogo,71,"LB, RB"
236164,Martin Cordeia,181,Brazil,Internacional,71,"CAM, CM"
236175,Marlion Rolim,175,Brazil,Cruzeiro,71,CAM
236189,Túlio Sandoiro,186,Brazil,CSA - AL,71,ST
236999,D. Guzman,178,Costa Rica,Columbus Crew SC,71,"CDM, CM"
244792,R. Procházka,182,Slovakia,Viktoria Plzeň,71,"CDM, CM"
248023,L. Filip,184,Romania,FCSB (Steaua),71,"CDM, CB"
246045,P. De la Vega,177,Argentina,Club Atlético Lanús,70,RW
237681,T. Kubo,173,Japan,Real Madrid,70,"RM, CF"
235842,A. Pinamonti,188,Italy,Genoa,70,ST
236015,M. Gibbs-White,178,England,Wolverhampton Wanderers,70,"CM, CAM"
239956,M. Boadu,180,Netherlands,AZ Alkmaar,70,ST
240787,H. Traorè,172,Ivory Coast,Sassuolo,70,"CAM, CM"
241568,C. Ferreira,175,Argentina,River Plate,70,"CM, CAM"
245149,J. Hurtado,183,Venezuela,Boca Juniors,70,ST
246618,A. Hložek,185,Czech Republic,Sparta Praha,70,"RW, ST, RM"
246791,M. Solomon,170,Israel,Shakhtar Donetsk,70,"RM, LM, CAM"
238581,R. Vargas,174,Switzerland,FC Augsburg,70,"RM, LM"
247181,G. Plata,178,Ecuador,Sporting CP,70,"LW, RW"
228946,M. Svanberg,185,Sweden,Bologna,70,"CM, RM"
233409,R. Gumny,177,Poland,Lech Poznań,70,RB
235172,Rúben Vinagre,174,Portugal,Wolverhampton Wanderers,70,LWB
236522,E. Brignola,168,Italy,Sassuolo,70,"CAM, RW, CF"
236624,A. Barkok,188,Germany,Fortuna Düsseldorf,70,"CM, CAM"
241637,A. Tchouaméni,185,France,FC Girondins de Bordeaux,70,CM
241947,F. Amuzu,170,Belgium,RSC Anderlecht,70,LW
243580,I. Openda,174,Belgium,Club Brugge KV,70,"ST, LW"
246309,Miguel Luís,178,Portugal,Sporting CP,70,CM
252038,Romário Baró,180,Portugal,FC Porto,70,"CAM, RM"
226401,K. Dowell,185,England,Derby County,70,CAM
234577,Diogo Costa,187,Portugal,FC Porto,70,GK
237823,H. Abe,171,Japan,FC Barcelona,70,"LM, RM"
240683,L. Reis,178,Netherlands,FC Barcelona,70,"CDM, CM"
241629,Rogério,178,Brazil,Sassuolo,70,"LB, LM"
242997,L. Maina,173,Germany,Hannover 96,70,"LM, RM"
244238,J. Bijol,190,Slovenia,PFC CSKA Moscow,70,"CDM, CM"
245940,S. Wamangituka,189,DR Congo,VfB Stuttgart,70,ST
228815,T. Roberts,180,Wales,Leeds United,70,"CAM, CM, ST"
233476,B. Riveros,178,Paraguay,FC Basel 1893,70,LB
235526,D. Geiger,172,Germany,TSG 1899 Hoffenheim,70,CM
235863,M. Varnier,186,Italy,Atalanta,70,CB
237000,R. Cannon,180,United States,FC Dallas,70,RB
238196,A. Sigurðsson,177,Iceland,PFC CSKA Moscow,70,"CF, CM, CAM"
238232,Han Kwang Song,178,Korea DPR,Cagliari,70,ST
242000,K. Mavropanos,194,Greece,Arsenal,70,CB
242079,K. Bistrović,183,Croatia,PFC CSKA Moscow,70,"CDM, CM"
244280,A. Fein,187,Germany,Hamburger SV,70,"CM, CDM"
244316,Luís Maximiano,190,Portugal,Sporting CP,70,GK
244380,V. Mykolenko,180,Ukraine,Dynamo Kyiv,70,LB
224103,E. Aguirre,172,Mexico,Pachuca,70,"LM, CM"
228828,Rodri Tarín,183,Spain,CD Leganés,70,"CB, RB"
230800,R. Manaj,182,Albania,Albacete BP,70,ST
231864,M. van Bergen,170,Netherlands,SC Heerenveen,70,RW
232646,C. Bravo,170,Argentina,Club Atlético Banfield,70,LB
233230,K. Mac Allister,175,Argentina,Boca Juniors,70,"LB, RB"
233791,A. Maksimenko,187,Russia,Spartak Moscow,70,GK
